Apple ID,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2901,0.959475,1.17521,-1.55868,3.15068,-1.33206,-1.16209,0.936264,good
2902,2.11048,0.100441,0.697833,0.0812161,1.02458,-1.04488,2.35977,good
2903,-1.9224,-1.63346,2.07229,-0.0538789,-1.36992,1.32431,-0.127804,bad
2904,-0.349931,-2.83937,-2.33521,-1.41614,-0.806733,3.00433,-4.72069,bad
2905,1.13885,0.029773,-0.721142,0.849335,-0.155631,-0.574075,-1.34522,bad
2906,-1.5604,-2.7973,0.0432626,-0.504762,0.40012,1.69818,-4.18865,bad
2907,1.10226,-0.278648,-2.75279,2.2355,-2.30082,0.454884,0.53201,bad
2908,-2.06053,-4.25553,5.66909,0.97085,0.330088,1.53284,-0.13201,good
2909,-0.179226,-0.513425,-1.08327,0.84603,1.97966,-0.424741,0.568775,bad
2910,-0.44748,-0.441143,-0.146594,1.67204,-0.0273581,-0.576523,-0.212057,bad
2911,0.713085,-3.18559,0.603499,-1.9207,2.3716,-0.898035,1.3845,good
2912,-1.12054,-2.39024,2.45984,2.16282,1.47585,0.489071,-1.37333,good
2913,1.23219,-1.71437,-1.05056,2.26329,2.14932,-1.6097,1.68391,good
2914,-1.68858,-1.76613,-2.87394,0.605564,-1.11673,0.252804,-5.10321,bad
2915,-0.357005,-0.747328,-2.28848,0.487322,2.30159,1.62567,-1.23712,bad
2916,-6.08772,-2.47674,0.305403,1.7216,1.86607,5.38414,2.00481,bad
2917,-0.287924,-0.0752522,0.0368196,0.33676,-0.891504,1.8142,-1.68439,good
2918,-1.65135,2.00565,0.855591,0.0478623,-0.855234,-2.62574,1.87031,good
2919,-2.50446,1.22521,-0.325496,1.06686,-0.0321646,0.684767,1.3347,bad
2920,-0.0260178,-1.27317,-0.656052,1.15765,2.71253,0.212702,1.308,bad
2921,0.759851,-2.77744,-0.974945,1.74376,-0.538271,2.69886,-3.14271,bad
2922,-0.473886,-2.91151,-3.07966,0.521186,0.222791,4.64585,-0.164051,bad
2923,2.09037,-1.90131,-1.43831,-0.0584344,1.70806,0.356928,1.76763,good
2924,-0.983969,-0.67453,-1.32581,0.156124,1.96541,1.39919,0.762568,bad
2925,-0.651574,-2.3042,2.87599,0.324108,-0.0935832,2.12597,1.89737,good
2926,1.18734,1.86836,-1.18519,2.53491,-2.57598,-0.94636,-0.705158,good
2927,-0.141276,-2.12851,1.30052,0.393949,-0.50554,2.69004,0.637152,good
2928,-0.7217,-1.14721,1.17462,0.84716,-0.24717,1.49759,0.919507,bad
2929,1.43049,1.88905,-1.7243,0.293831,3.16555,-0.892115,3.51052,good
2930,0.567529,0.143815,-2.46211,1.68124,1.54359,3.03158,1.63873,bad
2931,-2.31504,-0.632077,-1.71996,1.89618,-0.53371,1.44887,-0.683794,bad
2932,-3.25377,3.52232,-1.88562,-0.162816,-1.71375,-1.54848,-0.190203,good
2933,1.43671,-1.95772,0.997373,1.14316,1.60813,1.80677,-0.553338,good
2934,-1.02389,1.94101,0.506051,0.568196,0.17884,-2.99535,0.187429,good
2935,-2.08632,-1.90518,0.138327,2.35193,-0.953285,1.97383,-0.268076,bad
2936,3.44413,3.77217,0.63524,-0.126255,2.14536,-1.03274,4.26642,good
2937,2.1237,-1.9589,-4.69975,0.0593499,1.55044,2.7591,-2.15436,bad
2938,1.30778,-4.66489,3.41891,0.614953,-0.480987,3.76489,0.595125,good
2939,-0.124569,-0.193916,-0.974139,1.29757,1.13972,0.120207,0.699535,bad
2940,-4.22173,-3.22688,0.130887,1.30609,1.12642,3.88978,2.46965,bad
2941,-0.28824,1.67536,1.23475,-0.535869,-1.13534,-1.79082,1.38317,good
2942,-1.03892,-0.707595,-1.94305,-0.371586,-1.61299,2.08384,-1.3753,bad
2943,-1.20305,-0.8333,-1.76076,0.327695,3.08136,0.446068,1.93738,bad
2944,0.364721,1.22486,-0.298153,1.30372,0.473783,-1.11504,0.34917,bad
2945,-3.1474,-1.18396,0.336734,1.18694,0.105455,0.40794,3.38384,bad
2946,0.51936,-0.248638,-2.48278,0.709446,0.11714,2.44405,0.136189,bad
2947,0.0550312,0.440224,0.123531,0.732666,0.516111,-0.83392,-1.04502,bad
2948,1.45328,-1.11098,2.34245,-1.48493,3.41598,-2.16719,3.22031,good
2949,-1.10625,-3.74872,2.89917,1.15004,1.41018,2.24437,-0.364772,good
2950,-2.67406,-2.51818,1.47018,3.10189,-0.0184536,2.31131,2.19143,bad
2951,0.0320362,0.489961,-0.398355,0.283366,-0.00144268,-1.48459,0.0697427,good
2952,1.00474,-1.65469,-0.294946,2.19485,-0.295615,2.51365,0.253906,good
2953,0.0916114,-0.393155,-2.20254,0.296513,0.400374,-0.0500204,0.183194,bad
2954,1.79946,-1.36442,-2.53351,0.16065,-1.39844,1.67953,0.411447,good
2955,0.445244,4.09971,-0.390646,-1.43304,0.749228,-1.19848,0.897684,good
2956,0.694164,-1.004,-3.45509,0.23382,-2.24238,1.98247,-1.46554,bad
2957,-2.01302,-0.58023,-0.723733,1.43309,-0.324114,-0.390662,-1.90435,bad
2958,0.636532,-0.467591,0.172401,1.37141,0.307764,1.54103,-0.401395,good
2959,3.47239,-1.50445,-5.37196,-0.905059,4.39981,1.06361,0.428502,bad
2960,-3.64041,-0.284995,1.03545,0.197993,1.10783,0.600651,-1.07312,good
2961,-2.26167,-0.810399,3.52333,-0.567025,-0.689129,0.355312,0.432,bad
2962,-0.850926,-0.759728,0.0721229,2.27957,1.01704,0.544299,0.637303,good
2963,-2.10054,0.823429,-1.1502,1.65176,0.60137,0.744766,-0.158018,good
2964,0.962091,-4.51688,-0.156611,1.4041,1.72948,-1.40699,1.0599,good
2965,-0.559824,-0.333296,-2.00581,2.96983,-1.71561,-1.4187,-2.22572,good
2966,-1.00918,-1.46664,0.213856,0.94557,1.07954,0.0227027,2.47602,bad
2967,0.937515,-1.17564,-3.02614,2.93291,-0.225405,-0.591426,-0.796703,good
2968,-0.198627,-2.35344,-5.27168,0.241118,2.62693,5.13522,-1.10376,bad
2969,-2.14379,-2.54061,-1.0044,3.06758,-1.09323,-0.205555,-2.94867,bad
2970,-2.18842,-1.38523,0.419799,0.142939,-0.360722,0.0550287,-2.69454,bad
2971,-1.79372,-3.33043,4.04002,0.33148,0.769713,1.65077,0.971096,good
2972,1.48546,-3.12195,1.25566,2.12426,1.27223,2.93691,1.05946,good
2973,-1.99429,0.0849998,-1.03781,-0.722172,0.204846,-1.5203,-0.194669,good
2974,-1.78033,-0.647456,0.921314,0.190043,2.56673,0.0322947,2.27414,bad
2975,1.5139,-1.84173,-4.43764,0.0183672,-3.89367,3.30674,-1.6672,good
2976,-0.85963,-0.739891,1.62764,0.713641,-0.923413,1.93806,3.18835,good
2977,-1.66127,-0.516129,-1.10031,-0.251146,2.52178,-0.52997,4.20706,bad
2978,0.743123,-0.0427519,0.402651,-0.0322462,2.86939,-2.16096,2.79091,good
2979,-2.85619,-2.55269,-0.49795,0.362994,0.807356,2.79697,-3.25321,bad
2980,-2.49061,-1.74345,1.51244,0.197465,0.262049,-0.968834,4.70596,bad
2981,1.88335,1.18668,-0.0963439,-1.42264,1.42615,-0.507856,0.947932,good
2982,0.144374,-1.13238,-1.56069,0.501401,2.2568,0.900387,1.22168,bad
2983,-1.13637,-1.93763,1.14227,-0.850613,0.192806,1.9073,-2.18704,good
2984,-2.11799,-0.565223,0.0731785,1.32746,0.37431,-0.0385719,3.18887,bad
2985,-2.11873,-1.6352,0.662878,-0.572444,4.5484,-0.245522,2.97301,bad
2986,-1.41261,-0.818989,1.70909,0.431356,1.28829,0.596325,-0.771035,good
2987,-5.69209,0.210191,1.90767,-0.838853,2.19399,1.32419,-1.59018,bad
2988,3.482,-1.92488,-0.710063,1.85432,7.1485,-2.24385,3.81202,good
2989,-1.9629,-0.506961,-2.38892,0.136195,-2.78013,1.62375,-1.63646,bad
2990,-3.01028,-0.664851,-1.90694,-0.283596,0.571321,3.22412,-1.72195,bad
2991,-2.50889,-2.84344,-0.848363,-0.483352,-0.0953369,5.11105,-1.80535,bad
2992,-1.99005,0.253083,1.38242,3.62819,-2.09888,-0.00974344,0.896653,bad
2993,-1.83843,-1.1866,-4.03784,1.29292,1.80818,4.03252,0.249019,bad
2994,0.44314,-0.949578,-0.853465,0.977806,2.19274,-0.000397647,1.88502,bad
2995,0.951363,-2.56524,2.34498,2.64056,-3.29617,-0.29723,1.49163,bad
2996,-0.583026,0.097493,0.357052,-0.21164,-1.25056,1.84153,-1.99882,good
2997,1.28497,0.849862,-1.54032,0.692406,-2.28322,1.39686,2.8018,bad
2998,-3.14231,-1.27331,-0.459076,-0.349882,0.812774,0.621236,-4.19926,bad
2999,0.324365,-1.02239,0.200602,1.1331,-1.07921,2.5797,1.62584,good
3000,-0.791741,-0.125727,-0.683673,1.12681,1.49943,1.25861,-0.318278,bad
3001,-0.21649,-2.31265,1.23271,-1.10809,3.14731,-2.33494,2.16893,good
3002,-1.12338,-1.39691,2.17874,1.0774,2.10061,0.293826,-0.600272,good
3003,-0.692217,-1.02984,-2.47628,1.52517,0.123993,4.05543,-1.96835,bad
3004,-1.1356,-0.873766,1.30467,0.872166,1.66788,-3.52917,0.675818,good
3005,-4.27201,0.0212661,2.42056,1.75603,-1.22187,-0.395618,2.02062,bad
3006,2.33846,-0.579645,-2.40232,-1.03833,0.388443,1.49194,0.436921,good
3007,-4.11818,-0.231651,2.23619,1.49521,1.87591,0.0362268,3.72512,bad
3008,0.655191,1.32702,-3.36319,2.93675,-0.248974,-0.520332,0.999308,bad
3009,-0.826259,-2.3987,-2.72127,0.921567,-5.49867,1.65262,-2.08534,bad
3010,-0.198773,-1.24976,1.77849,1.30254,-5.31431,-1.55459,0.809907,bad
3011,-2.52814,1.23993,-1.49224,3.02104,-4.1551,-1.71001,0.30722,good
3012,-2.34896,-1.494,-0.145984,-0.0830634,-1.70119,3.29639,-0.104389,bad
3013,-2.99822,2.0713,0.851704,-2.41053,0.305871,0.472079,-5.9179,good
3014,-2.62837,-0.115458,0.198702,-0.0691066,-1.1173,2.09531,0.630104,bad
3015,-1.46732,-0.342542,-1.9227,3.07134,-2.64825,-0.118563,0.246718,bad
3016,0.221316,-3.06672,1.52259,2.95868,-3.80187,-1.30967,-0.710313,bad
3017,3.86344,-3.66156,-0.17375,-0.587125,6.49771,-0.803019,3.1294,good
3018,1.00694,0.0676314,0.477401,0.574209,0.270918,-1.27553,2.64987,good
3019,-0.452303,-0.367928,-1.51754,1.84254,1.20153,0.492245,-0.84472,bad
3020,-2.32334,-2.5854,1.30761,1.11814,1.42931,-0.19874,-3.86199,bad
3021,-2.98249,-1.15194,1.18434,2.90277,-1.53433,2.21274,-1.02274,bad
3022,-2.86076,-2.70689,1.45323,1.4928,-0.424134,0.0884316,-2.99533,bad
3023,-2.79746,0.820618,-0.547925,-0.860802,0.219658,1.28971,-1.33312,good
3024,-1.36608,-2.41554,2.05785,0.535387,4.13895,-4.79911,0.755674,good
3025,-1.52942,-3.39783,-0.380417,0.513619,-0.338819,0.929264,-4.79899,bad
3026,0.611622,-1.6549,1.46539,-0.490341,-1.17929,3.19431,0.0621161,good
3027,-1.9873,-0.512449,2.02987,-0.899804,1.13442,1.27873,-2.32712,good
3028,-0.63317,-3.72978,-2.16008,-0.588698,3.47628,2.68143,2.78676,bad
3029,1.78493,-0.739968,-2.00661,-0.180892,3.00441,0.0256251,2.52091,good
3030,0.357199,0.320551,-3.23986,2.29132,-0.59517,2.63214,-2.23032,bad
3031,0.362113,-3.04715,3.8782,1.89891,0.691747,1.77469,3.09668,good
3032,-1.22203,-2.21578,3.23168,-0.938841,-0.458309,2.30791,1.17642,good
3033,-1.23176,1.36314,-5.74667,2.78744,-0.70358,1.62714,0.105004,bad
3034,-1.14933,-0.268539,-0.306435,1.21001,-0.527832,-0.405038,-0.782556,bad
3035,3.13047,-4.41628,-1.41951,1.29807,1.54477,0.415519,1.3287,good
3036,-0.646916,0.989772,-0.822794,1.21629,1.12218,1.01301,1.64934,bad
3037,-1.37777,-1.9302,1.07383,0.660535,1.2248,0.833628,-1.99852,bad
3038,2.01738,1.63163,-4.04833,0.403907,-1.54615,1.95509,-0.559362,good
3039,-0.188985,2.97571,-0.215148,0.171247,-0.372199,-1.43191,2.76683,good
3040,1.5147,-2.02739,-0.644008,-1.6932,3.72803,-0.559024,1.17617,good
3041,-1.18826,-1.73985,-3.25204,0.774999,2.02967,2.58173,2.48156,bad
3042,-2.77916,-0.924554,1.55299,1.59986,2.40177,-1.12248,-2.77715,good
3043,-1.54975,1.29292,-0.82447,1.5509,1.4174,-0.32531,-2.56935,good
3044,-1.74749,-2.09497,0.0969592,1.95879,-1.96104,1.28702,-0.487158,bad
3045,0.923391,-0.887101,-1.80285,1.91898,-0.357688,0.555589,-0.373511,bad
3046,-3.92039,0.0982823,2.72042,1.70163,-0.0710402,-0.962648,3.25933,bad
3047,-3.80518,-0.354976,0.349563,1.48076,2.46181,1.98567,2.07883,bad
3048,-1.99088,2.12492,-0.939539,1.6902,2.10052,-0.377754,-1.88877,good
3049,2.32937,-2.33865,-0.495711,-1.40117,3.02582,0.25861,1.94599,good
3050,0.520275,-1.82474,-1.00236,-0.815311,-0.104198,0.148184,0.125662,good
3051,1.07718,0.462733,-1.79896,2.05447,-0.548001,-0.0591852,-2.03217,bad
3052,2.14341,-2.09696,0.930632,4.30373,0.0578179,1.17747,2.52386,good
3053,2.09769,0.960396,-3.30277,1.66875,-1.0463,-1.17778,0.475478,bad
3054,-4.01341,-0.697309,3.82356,-1.15188,0.605069,0.457892,-0.896947,good
3055,-0.660428,-2.39139,-1.42634,1.47789,-1.19753,4.11582,-2.14777,bad
3056,-0.146451,-0.354807,-0.153955,0.59386,1.31665,1.03754,-1.79549,good
3057,1.52045,-4.84416,1.37912,0.742379,-1.69452,-0.529414,-4.65452,bad
3058,0.672426,-0.932017,-0.316984,-0.67956,2.03172,-0.833748,1.78733,good
3059,0.224287,0.309396,-0.272197,1.3352,-2.08699,-0.682314,1.24198,bad
3060,-1.42668,-0.631041,-1.96849,0.935983,0.191725,3.34866,0.256349,bad
3061,-0.828269,-0.934683,1.72754,1.04028,1.97069,0.529514,0.0622155,good
3062,-1.13575,0.00858679,0.948512,1.55357,2.11658,-0.272923,0.512911,bad
3063,-0.814907,-1.06785,0.475237,0.246219,-1.10311,-0.0421366,-1.22395,bad
3064,-2.50739,-2.50156,2.92963,0.192478,2.21237,-0.217932,-4.03715,good
3065,2.82207,1.06006,-2.30471,1.45049,0.833521,-0.490623,-1.96476,bad
3066,-2.04751,1.87907,-0.335098,-1.00178,2.1485,-0.77616,-6.73969,good
3067,-1.16146,1.58107,-2.39987,-0.236107,1.88699,0.749778,-0.218831,good
3068,-0.596944,0.639459,-1.79618,3.42477,-3.50861,2.71348,-3.60917,bad
3069,0.289841,-0.878965,-1.33178,1.23332,0.0604142,-1.07909,-0.445255,good
3070,0.521994,-1.3412,0.519272,0.990422,0.476562,1.26,-0.266609,good
3071,-1.98364,-1.91987,2.84159,3.11262,2.67191,-1.18055,-0.0494033,good
3072,-3.66168,-2.63258,0.828811,0.650855,0.221772,0.742027,3.37404,bad
3073,-2.07035,-0.766355,-0.600152,2.43727,-1.58842,3.03509,-0.680335,bad
3074,-2.28644,0.771862,-1.11309,1.1544,-2.83075,-0.429298,0.170322,bad
3075,-1.94292,-2.66644,0.551535,0.272452,-2.04581,-1.01565,-4.81346,bad
3076,0.958808,0.819666,2.05736,1.30962,1.10977,-4.18534,1.1842,bad
3077,0.803418,-3.28182,0.0665517,2.49515,-1.13492,-1.4635,-3.39196,bad
3078,-1.92795,-1.92281,-1.3408,0.906175,0.218053,3.00282,0.138372,bad
3079,-4.07322,0.551511,0.890097,-1.0687,-0.272273,1.13836,-2.36208,good
3080,-5.08739,5.014,-1.65209,-1.02545,1.46031,-1.99408,-2.81345,good
3081,-0.757484,-0.507885,0.783896,2.25695,2.86946,-0.2235,-0.417914,good
3082,-3.10557,-1.61773,2.83558,0.69511,0.5535,1.21088,1.52739,good
3083,0.00262695,-1.04811,-2.29095,-0.232487,2.02904,2.40186,-2.46955,bad
3084,-1.03962,-0.0163621,-4.10131,0.67219,-2.14056,2.31694,-1.01311,bad
3085,0.121632,-1.40967,-0.963377,3.24064,2.00988,2.18575,3.17469,good
3086,-2.88691,-0.162562,0.93293,0.282212,0.938408,0.52365,-2.54686,good
3087,0.692815,-1.01022,-1.0289,-0.207086,2.74558,-1.00753,2.14816,good
3088,-2.8607,-3.35505,-1.3113,1.2966,-1.82259,2.37205,-3.78817,bad
3089,0.372769,-0.962674,-1.33098,2.20738,1.04202,1.62812,-0.0695981,good
3090,-1.8162,-4.41948,1.37259,-1.49722,-1.30136,1.84378,-5.53782,bad
3091,0.995427,-0.578829,0.491468,2.21246,0.337693,-2.3243,0.720964,good
3092,-1.80043,-0.667055,0.052993,-0.444912,2.93981,-1.61697,3.84744,bad
3093,-2.97374,-3.09376,-1.59259,-0.00889794,3.49958,5.39697,-1.83859,bad
3094,-1.22685,-1.01397,-0.11484,0.601327,1.49598,0.855767,1.73537,bad
3095,-1.05363,0.168311,0.108895,2.52597,-2.10834,0.13182,1.23964,bad
3096,-1.28104,-1.8214,0.75464,1.65278,-2.68534,0.161969,-0.522776,bad
3097,1.28048,-2.6737,-4.98092,-0.195564,0.488366,4.52421,-3.76221,bad
3098,-3.0139,-1.12445,0.989253,2.69994,1.7134,-0.321092,0.623971,good
3099,0.156353,0.425774,0.141581,1.07548,1.56634,-1.887,1.40347,bad
3100,1.22761,-3.67472,1.30967,3.54979,1.85121,1.41744,0.695033,good
3101,0.451659,-1.31304,-2.43421,0.0717086,-0.890502,0.113731,-0.232191,bad
3102,-0.743779,-1.35354,-1.83864,0.988648,-2.19377,0.0571557,-2.83113,bad
3103,-2.82262,0.375349,-0.269985,3.01386,-2.19899,2.9057,-1.01681,bad
3104,-1.7047,-1.7305,-0.830481,-0.315857,0.719482,4.35596,-0.647431,bad
3105,0.000814048,-1.06266,-2.0734,0.640932,1.51945,0.989351,0.255524,bad
3106,-0.124659,-0.887231,-1.62618,1.363,-0.275989,-1.05116,-0.0684767,good
3107,-3.00123,-2.1726,-0.147179,1.17518,0.0202332,2.82254,1.12222,bad
3108,-1.58028,-1.46983,-2.00976,1.44179,-0.0254803,2.61283,0.159467,bad
3109,3.34815,-0.676277,-0.163897,2.99227,1.33917,-1.56293,1.28423,good
3110,2.15716,-0.0693925,-1.76581,1.72987,-0.970324,0.58146,3.06254,good
3111,-3.15953,0.721315,0.529384,0.860119,2.13138,-1.284,-2.21144,good
3112,-2.42414,-2.41426,-1.46524,1.38251,2.57411,3.46615,1.10597,bad
3113,-1.99376,0.88968,0.0572898,0.898263,0.64491,0.251999,-2.11469,good
3114,-0.219935,1.28895,0.631376,0.162955,0.992985,-0.813278,0.777577,bad
3115,1.17183,-3.13574,-1.32086,2.38189,-1.0795,-0.38971,-0.445503,good
3116,0.539056,-3.80567,2.72395,1.27113,0.554292,2.55444,-2.04769,good
3117,-4.12351,-3.1884,-1.34676,0.598309,0.809131,4.32345,3.92328,bad
3118,-0.0166672,0.65637,-0.165532,0.802994,-0.0722413,-2.2827,0.813678,bad
3119,1.2612,-3.1174,-1.25728,0.848375,-1.17178,0.452885,0.581781,good
3120,-0.444543,-2.57535,1.47543,1.77921,1.53537,1.41513,0.552668,good
3121,-0.374514,1.11348,-2.19456,2.72653,-0.541874,0.326557,1.99553,bad
3122,0.0732752,-0.166357,0.0385241,1.58069,-0.556596,-0.730946,-0.0886634,bad
3123,-1.55335,0.69474,-0.161779,3.54542,-0.105111,-4.02971,-0.625876,good
3124,-3.34924,0.457772,2.71477,0.337541,0.365278,-1.25467,-1.84565,good
3125,0.145174,-1.91381,-1.42814,2.09917,-0.821613,2.07853,-0.380388,bad
3126,2.68228,0.897649,-1.02363,2.24407,-0.301777,-2.576,0.629952,bad
3127,-0.832487,-0.0101994,-1.13671,1.8486,-0.713604,1.769,-2.30115,bad
3128,-2.66714,-2.42401,3.66527,-0.208855,1.16285,1.02268,0.0919216,good
3129,-0.640555,0.399306,0.449964,1.66364,1.47734,-0.27079,1.0218,bad
3130,1.42104,-3.06058,-1.61347,1.9211,0.253384,-0.407603,-0.0642577,good
3131,1.39382,0.428644,-2.06243,1.0323,-0.686957,-0.436844,-0.490573,bad
3132,-5.05671,-0.817249,2.92331,1.38673,1.69378,0.915168,2.94383,bad
3133,-1.67591,0.870156,-3.43634,0.637724,-0.61702,3.39855,1.09433,bad
3134,-0.231494,-2.66317,3.44582,0.79006,1.08158,0.964339,-1.29987,good
3135,-1.42346,-2.46633,3.30663,2.09231,2.24922,1.03158,0.317188,good
3136,1.68029,-0.815521,-0.491037,-1.63059,0.933698,0.114825,0.583252,good
3137,4.00403,-0.322303,-3.32585,1.68277,-0.204433,1.46337,-0.818701,good
3138,-5.19229,-0.199311,0.841395,0.707507,2.84267,-1.01286,-2.2736,good
3139,-3.13277,-3.28275,3.70054,1.97531,3.95025,-0.122513,-0.53338,good
3140,-1.58545,0.172776,0.90412,-1.77954,-1.03043,1.24695,-4.61703,good
3141,0.703443,0.0586286,-1.00069,1.79656,0.980694,-1.76693,1.10574,good
3142,2.25166,-0.299251,-3.06256,1.72336,-2.27845,1.16282,-0.603549,good
3143,-4.08491,-1.01471,3.03341,1.6765,-0.141705,-0.337045,2.13165,bad
3144,-2.24801,-2.31095,-0.430174,1.79893,-0.690108,0.448416,-2.87202,bad
3145,1.53733,-2.57146,-1.97485,1.15541,3.02744,-0.77097,1.44909,good
3146,-3.08335,0.628634,0.350293,-0.157696,-0.27842,1.02436,-0.671465,good
3147,-2.74335,-1.13914,0.888226,-0.393842,-0.791498,0.545421,-2.00154,bad
3148,1.79108,0.230726,-0.782682,3.42861,0.178083,-1.69741,1.65826,good
3149,-0.223909,-3.13839,3.98079,0.365463,0.71049,1.74195,-0.114347,good
3150,0.536447,-4.94461,4.39297,-0.0782612,0.0897454,2.69483,0.572564,good
3151,-2.45189,0.479924,-0.186551,1.47321,0.690805,0.251,-0.247542,good
3152,0.853442,-0.951264,-4.72855,-1.13151,3.58212,3.30187,-0.556703,bad
3153,-1.03574,-1.05156,-2.12199,2.21977,0.523798,2.30637,1.48958,bad
3154,-1.42612,-1.06856,-2.15353,0.136551,0.738103,1.96118,-2.759,bad
3155,-1.09946,-1.20655,2.13679,1.92025,-1.23081,-2.15837,-0.900826,bad
3156,-0.0136554,-1.08797,-1.95603,1.99404,-2.10865,-0.418797,-1.57035,good
3157,1.62546,-1.53499,-5.01676,0.309944,1.11096,2.91367,-0.746742,bad
3158,0.536355,1.63385,-0.955547,0.810189,-0.366008,-0.840467,2.44271,good
3159,-2.34591,-0.103097,1.15039,1.62803,-1.39963,0.358786,-2.62073,bad
3160,-1.33989,-2.49856,0.710462,0.376362,0.590041,2.69204,-1.36513,bad
3161,-1.99472,0.459086,-1.07876,0.677493,0.283108,0.336913,-0.813439,bad
3162,-2.80806,-1.28315,0.777267,1.71383,-0.502567,1.00879,0.939703,bad
3163,1.47195,-0.543596,-3.70661,0.456446,2.41732,2.13652,-0.393622,bad
3164,3.92718,-3.19272,-2.853,6.47508,0.78767,-0.907341,0.724561,good
3165,1.8317,-1.40038,-2.13309,-0.467853,1.39536,0.614227,0.586655,good
3166,-2.15225,-0.860864,-0.752832,0.0721312,-1.09892,1.34993,-1.48743,bad
3167,0.732457,-1.3314,-1.63915,1.55362,0.132916,1.35232,-1.03798,bad
3168,-1.18477,-0.718004,-0.893006,2.18166,1.30656,-2.67495,0.408959,good
3169,-3.17995,-1.6446,2.72319,-0.850852,0.524518,1.41713,-0.756864,good
3170,0.00321637,2.26416,-1.13466,2.25204,-1.27347,-1.63635,0.874232,good
3171,2.09762,-3.29063,-2.17448,0.619759,0.308669,1.10786,1.19385,good
3172,2.48632,1.01288,0.0115646,2.25957,-2.04043,-0.946572,0.127213,good
3173,-0.465843,-0.517544,-0.71975,0.881698,0.21478,-0.701367,1.82112,bad
3174,-1.72069,1.30905,0.277338,1.61223,1.67474,-1.29477,-1.45584,good
3175,2.47422,-1.65233,-2.02309,3.12741,1.85106,-1.06357,0.518814,good
3176,2.76843,0.73025,-3.47311,1.5741,-1.35536,1.46239,-0.208976,good
3177,-2.9549,4.20264,-3.46805,-2.14608,-1.40088,1.09613,-1.67961,good
3178,1.12519,-1.77413,-0.0464339,-0.2164,0.848118,-0.634874,1.74699,good
3179,0.814521,-1.37678,-0.4579,2.47466,0.600721,0.389628,-0.0142522,bad
3180,1.9788,-1.66879,0.16005,1.92328,-1.96877,0.502737,1.17738,bad
3181,-4.67468,-0.317119,1.50237,-0.422457,0.665861,0.476369,-1.09437,good
3182,-1.2444,-3.28098,-2.83993,0.84174,-0.644497,3.78703,0.70131,good
3183,-0.655557,-0.0697567,-0.89209,-0.166351,-0.00282153,2.46354,-0.905209,good
3184,-1.79843,0.536848,-0.871273,0.32701,0.195391,0.970269,-3.35485,good
3185,-0.703671,-0.870704,0.0605644,1.07055,-1.84631,-1.29325,1.21577,bad
3186,2.27779,-0.663537,-0.834341,2.24555,2.54806,-1.84294,1.81849,good
3187,-2.74733,-1.09361,-0.682519,0.780433,0.832264,3.18864,0.691372,bad
3188,1.80969,-1.59332,-0.672147,2.78766,2.24168,-2.10517,0.545109,good
3189,-2.41364,-1.17387,1.3343,2.01164,2.29094,-0.3643,-1.62657,good
3190,-2.3571,-0.0387617,1.64595,-1.26949,0.444985,0.729473,-2.80113,good
3191,-3.45587,1.32493,-1.18645,-0.846703,0.689682,0.682017,-1.4534,bad
3192,1.90432,1.30397,-2.60886,0.979139,-0.850627,0.476494,1.72311,bad
3193,0.0531708,0.0919953,-0.526661,-0.919367,-1.42508,-0.211383,-0.402744,good
3194,0.0260966,3.01031,1.71253,1.75422,0.468184,-2.16081,4.90222,bad
3195,1.67306,-1.37178,-1.96765,0.111736,1.6129,-0.118002,-0.356564,good
3196,-2.15686,-1.65543,0.68063,1.49903,0.346765,0.507208,1.58467,bad
3197,0.0685118,-1.97244,-0.0146778,-0.372102,2.47362,-2.94386,5.52986,bad
3198,-1.35554,1.18888,-2.89509,-0.384314,-2.46726,1.68196,0.60135,bad
3199,-1.24521,-0.679527,1.3543,0.838467,0.126174,0.190773,-2.20013,good
3200,-1.0866,1.36031,1.14331,2.25859,1.35428,-1.30036,1.98532,bad
3201,-0.854771,-0.967949,-0.954627,0.707906,-0.145047,1.79892,-2.29034,bad
3202,0.41258,-2.66404,-3.88172,2.53518,-0.854747,0.0972244,-2.59937,good
3203,-2.19046,1.90042,0.260775,2.59572,-2.93388,-3.2184,-1.40005,good
3204,-5.40569,-0.0556063,-1.05704,0.865469,-0.304585,1.04101,-2.23537,bad
3205,-2.41784,-4.66629,-0.126117,1.30483,-2.19583,2.87777,-3.84313,bad
3206,-0.606505,-2.1968,-2.89354,0.272768,0.132271,3.18293,0.0870916,bad
3207,-3.01079,-0.639898,-2.45627,-0.728441,0.553476,4.75578,-0.827881,bad
3208,-2.04078,0.404062,-2.52892,0.374761,3.00033,2.46624,-1.26703,bad
3209,-0.46518,-0.441021,2.66635,-3.42464,6.22849,-3.11895,5.20189,good
3210,-1.83712,-0.0294959,1.40308,1.58225,-1.20613,-1.79449,3.20142,bad
3211,0.0998727,-1.70626,-1.50529,0.991483,3.30956,2.14311,0.957153,bad
3212,0.698771,-3.1839,-0.960172,0.0624626,3.00315,-0.560869,3.56533,good
3213,-1.12721,-0.0122333,-0.888901,0.0777838,1.0016,1.69498,-3.4521,good
3214,-1.8968,0.150358,2.42406,3.02981,-3.69538,-0.680822,-0.485887,bad
3215,1.57585,-3.0054,-1.12653,-0.19518,3.0948,-0.377438,1.70458,good
